
15,35,136
15,35,136
15,35,136
11,36,140
11,36,140
11,36,140
11,36,140
11,36,140
7,59,125
7,59,125
7,59,125
7,59,125
7,59,125
15,100,138
15,100,139
15,100,139
15,100,139
15,100,139
15,93,108
15,93,108
15,93,108
15,93,108
15,93,108
138,41,37
138,41,37
138,41,37
138,41,37
138,41,37
143,16,128
143,16,128
143,16,128
143,16,128
143,16,128
166,100,89
166,100,88
166,100,88
166,100,88
166,100,88
3,96,73
3,96,73
3,96,73
3,96,73
3,96,73
3,96,66
3,96,66
3,96,66
3,96,66
3,96,66
11,94,61
11,94,61
11,94,61
11,94,61
11,94,61
6,102,71
6,102,71
6,102,71
6,102,71
6,102,71
8,99,106
8,99,106
8,99,106
8,99,106
8,99,106
26,26,138
26,26,138
26,26,138
26,26,138
26,26,138
24,22,90
24,22,90
24,22,90
24,22,90
24,22,90
17,25,142
17,25,142
17,25,142
17,25,142
17,25,142
15,27,117
15,27,117
15,27,117
15,27,117
15,27,117
95,23,75
96,23,75
96,23,75
96,23,75
96,23,75
16,103,161
16,103,161
16,103,161
16,103,161
16,103,161
17,102,161
17,102,161
17,102,161
17,102,161
17,102,161
17,102,166
17,102,166
17,102,166
17,102,166
17,102,166
17,99,165
17,99,165
17,99,165
17,99,165
17,99,165
17,95,166
17,95,166
17,95,166
17,95,166
17,95,166
26,15,232
26,16,233
26,16,233
26,16,233
26,16,233
28,18,219
28,18,219
28,18,219
28,18,219
28,18,219
28,24,134
28,24,134
28,24,134
28,24,134
28,24,134
104,16,71
104,16,70
104,16,70
104,16,70
104,16,70
65,11,74
65,11,74
65,11,74
65,11,74
65,11,74
13,32,163
13,32,164
13,32,164
13,32,164
13,32,164
17,33,175
17,33,175
17,33,175
17,33,175
17,33,175
13,40,184
13,40,184
13,40,184
13,40,184
13,40,184
16,38,174
16,37,174
16,37,174
16,37,174
16,37,174
21,27,164
21,26,164
21,26,164
21,26,164
21,26,164
16,99,153
16,100,153
16,100,153
16,100,153
16,100,153
17,102,154
17,102,154
17,102,154
17,102,154
17,102,154
17,105,148
17,105,148
17,105,148
17,105,148
17,105,148
14,109,134
14,109,134
14,109,134
14,109,134
14,109,134
10,99,118
10,99,118
10,99,118
10,99,118
10,99,118
5,86,102
5,86,102
5,86,102
5,86,102
5,86,102
7,90,125
7,90,125
7,90,125
7,90,125
7,90,125
5,83,126
5,83,126
5,83,126
5,83,126
5,83,126
6,87,131
6,87,131
6,87,131
6,87,131
6,87,131
6,82,139
6,82,139
6,82,139
6,82,139
6,82,139
18,51,133
18,52,134
18,52,134
18,52,134
18,52,134
16,55,171
16,55,172
16,55,172
16,55,172
16,55,172
14,35,137
14,35,137
14,35,137
14,35,137
14,35,137
14,33,139
14,33,139
14,33,139
14,33,139
14,33,139
7,61,126
7,61,126
7,61,126
7,61,126
7,61,126
15,103,139
15,103,139
15,103,139
15,103,139
15,103,139
16,97,106
16,97,105
16,97,105
16,97,105
16,97,105
81,42,38
81,42,38
81,42,38
81,42,38
81,42,38
149,17,130
150,16,130
150,16,130
150,16,130
150,16,130
168,106,88
168,107,88
168,107,88
168,107,88
168,107,88
5,104,72
5,105,73
5,105,73
5,105,73
5,105,73
2,92,68
2,92,68
2,92,68
2,92,68
2,92,68
2,94,62
2,94,62
2,94,62
2,94,62
2,94,62
6,99,74
6,99,74
6,99,74
6,99,74
6,99,74
10,99,108
10,99,108
10,99,108
10,99,108
10,99,108
27,25,138
27,25,138
27,25,138
27,25,138
27,25,138
29,15,89
29,15,89
29,15,89
29,15,89
29,15,89
20,28,142
20,28,142
20,28,142
20,28,142
20,28,142
11,28,117
11,28,117
11,28,117
11,28,117
11,28,117
97,20,74
97,20,74
97,20,74
97,20,74
97,20,74
16,103,161
16,103,161
16,103,161
16,103,161
16,103,161
17,103,163
17,103,163
17,103,163
17,103,163
17,103,163
17,99,165
17,99,165
17,99,165
17,99,165
17,99,165
17,101,166
17,101,166
17,101,166
17,101,166
17,101,166
17,95,165
17,95,165
17,95,165
17,95,165
17,95,165
28,15,232
28,15,232
28,15,232
28,15,232
28,15,232
29,15,219
29,15,219
29,15,219
29,15,219
29,15,219
22,26,135
22,26,135
22,26,135
22,26,135
22,26,135
99,11,68
99,11,68
99,11,68
99,11,68
99,11,68
114,13,71
115,13,71
115,13,71
115,13,71
115,13,71
12,34,165
12,34,165
12,34,165
12,34,165
12,34,165
17,31,174
17,31,174
17,31,174
17,31,174
17,31,174
12,40,185
12,40,185
12,40,185
12,40,185
12,40,185
15,37,173
15,37,173
15,37,173
15,37,173
15,37,173
23,27,163
23,27,163
23,27,163
23,27,163
23,27,163
16,102,155
16,102,155
16,102,155
16,102,155
16,102,155
17,101,153
17,101,153
17,101,153
17,101,153
17,101,153
16,106,149
16,106,149
16,106,149
16,106,149
16,106,149
14,110,133
14,110,133
14,110,133
14,110,133
14,110,133
10,100,120
10,100,120
10,100,120
10,100,120
10,100,120
4,82,93
4,83,93
4,83,93
4,83,93
4,83,93
5,87,111
5,87,111
5,87,111
5,87,111
5,87,111
14,82,113
14,82,113
14,82,113
14,82,113
14,82,113
5,79,125
5,79,125
5,79,125
5,79,125
5,79,125
5,81,134
5,81,134
5,81,134
5,81,134
5,81,134
17,51,132
17,51,133
17,51,133
17,51,133
17,51,133
17,58,171
17,58,171
17,58,171
17,58,171
17,58,171
14,35,137
14,35,137
14,35,137
14,35,137
14,35,137
14,34,141
14,34,141
14,34,141
14,34,141
14,34,141
12,60,127
12,60,127
12,60,127
12,60,127
12,60,127
15,99,137
15,100,138
15,100,138
15,100,138
15,100,138
25,93,109
25,93,109
25,93,109
25,93,109
25,93,109
99,32,38
100,32,38
100,32,38
100,32,38
100,32,38
144,14,130
144,14,130
144,14,130
144,14,130
144,14,130
171,111,85
171,112,85
171,112,85
171,112,85
171,112,85
3,102,72
3,102,72
3,102,72
3,102,72
3,102,72
3,97,68
3,97,68
3,97,68
3,97,68
3,97,68
2,90,65
2,90,65
2,90,65
2,90,65
2,90,65
5,102,71
5,102,71
5,102,71
5,102,71
5,102,71
8,97,108
8,97,108
8,97,108
8,97,108
8,97,108
27,26,138
27,26,138
27,26,138
27,26,138
27,26,138
18,18,90
18,18,89
18,18,89
18,18,89
18,18,89
19,27,142
19,27,142
19,27,142
19,27,142
19,27,142
16,24,117
16,24,117
16,24,117
16,24,117
16,24,117
97,18,73
97,18,72
97,18,72
97,18,72
97,18,72
16,102,160
16,102,161
16,102,161
16,102,161
16,102,161
16,100,162
16,100,162
16,100,162
16,100,162
16,100,162
17,99,165
17,99,165
17,99,165
17,99,165
17,99,165
17,99,164
17,99,164
17,99,164
17,99,164
17,99,164
17,97,165
17,97,165
17,97,165
17,97,165
17,97,165
28,15,232
28,15,232
28,15,232
28,15,232
28,15,232
29,15,220
29,15,220
29,15,220
29,15,220
29,15,220
21,24,129
21,24,128
21,24,128
21,24,128
21,24,128
90,10,66
90,10,66
90,10,66
90,10,66
90,10,66
100,13,70
100,13,70
100,13,70
100,13,70
100,13,70
13,33,164
13,33,165
13,33,165
13,33,165
13,33,165
18,31,173
18,31,173
18,31,173
18,31,173
18,31,173
10,41,186
10,41,186
10,41,186
10,41,186
10,41,186
16,38,173
16,38,173
16,38,173
16,38,173
16,38,173
23,26,163
23,26,163
23,26,163
23,26,163
23,26,163
17,103,153
17,104,153
17,104,153
17,104,153
17,104,153
17,102,155
17,102,155
17,102,155
17,102,155
17,102,155
16,105,149
16,105,149
16,105,149
16,105,149
16,105,149
14,112,129
14,112,129
14,112,129
14,112,129
14,112,129
10,93,121
10,93,121
10,93,121
10,93,121
10,93,121
3,82,91
3,82,91
3,82,91
3,82,91
3,82,91
3,81,90
3,81,90
3,81,90
3,81,90
3,81,90
6,81,86
6,81,86
6,81,86
6,81,86
6,81,86
4,77,112
4,77,112
4,77,112
4,77,112
4,77,112
6,84,129
6,84,129
6,84,129
6,84,129
6,84,129
16,48,132
16,48,132
16,48,132
16,48,132
16,48,132
18,56,170
18,56,170
18,56,170
18,56,170
18,56,170
15,36,136
15,36,136
15,36,136
15,36,136
15,36,136
9,34,141
9,34,141
9,34,141
9,34,141
9,34,141
7,60,126
7,60,126
7,60,126
7,60,126
7,60,126
15,104,138
15,104,139
15,104,139
15,104,139
15,104,139
14,91,107
14,91,107
14,91,107
14,91,107
14,91,107
87,39,38
87,39,38
87,39,38
87,39,38
87,39,38
154,15,129
154,15,129
154,15,129
154,15,129
154,15,129
172,113,83
172,113,83
172,113,83
172,113,83
172,113,83
9,104,64
9,104,64
9,104,64
9,104,64
9,104,64
4,101,71
4,101,71
4,101,71
4,101,71
4,101,71
5,98,71
5,98,71
5,98,71
5,98,71
5,98,71
4,98,68
4,98,68
4,98,68
4,98,68
4,98,68
8,96,108
8,96,108
8,96,108
8,96,108
8,96,108
27,27,138
27,27,138
27,27,138
27,27,138
27,27,138
17,17,90
17,17,89
17,17,89
17,17,89
17,17,89
21,32,142
21,32,142
21,32,142
21,32,142
21,32,142
24,24,116
24,24,116
24,24,116
24,24,116
24,24,116
102,16,74
102,16,74
102,16,74
102,16,74
102,16,74
16,100,159
16,100,160
16,100,160
16,100,160
16,100,160
17,103,161
17,103,161
17,103,161
17,103,161
17,103,161
16,99,166
16,99,166
16,99,166
16,99,166
16,99,166
17,100,163
17,100,163
17,100,163
17,100,163
17,100,163
18,99,162
18,99,162
18,99,162
18,99,162
18,99,162
29,15,231
29,15,231
29,15,231
29,15,231
29,15,231
33,19,216
33,19,216
33,19,216
33,19,216
33,19,216
38,23,110
38,23,110
38,23,110
38,23,110
38,23,110
107,12,64
108,12,64
108,12,64
108,12,64
108,12,64
138,11,66
138,11,66
138,11,66
138,11,66
138,11,66
12,34,165
12,34,165
12,34,165
12,34,165
12,34,165
15,32,175
15,32,175
15,32,175
15,32,175
15,32,175
11,42,185
11,42,185
11,42,185
11,42,185
11,42,185
17,36,173
17,36,173
17,36,173
17,36,173
17,36,173
21,27,164
21,27,164
21,27,164
21,27,164
21,27,164
16,102,153
16,102,154
16,102,154
16,102,154
16,102,154
17,104,155
17,104,155
17,104,155
17,104,155
17,104,155
16,103,148
16,103,148
16,103,148
16,103,148
16,103,148
13,110,129
13,110,129
13,110,129
13,110,129
13,110,129
11,96,125
11,96,125
11,96,125
11,96,125
11,96,125
3,78,88
3,78,89
3,78,89
3,78,89
3,78,89
4,87,77
4,87,77
4,87,77
4,87,77
4,87,77
5,87,74
5,87,74
5,87,74
5,87,74
5,87,74
3,74,76
3,74,76
3,74,76
3,74,76
3,74,76
4,86,126
4,86,126
4,86,126
4,86,126
4,86,126
16,49,132
16,49,132
16,49,132
16,49,132
16,49,132
18,57,170
18,57,171
18,57,171
18,57,171
18,57,171
12,35,137
12,35,137
12,35,137
12,35,137
12,35,137
15,38,142
15,38,142
15,38,142
15,38,142
15,38,142
5,56,126
5,56,126
5,56,126
5,56,126
5,56,126
15,103,138
15,103,139
15,103,139
15,103,139
15,103,139
15,94,108
15,94,108
15,94,108
15,94,108
15,94,108
103,30,37
103,30,37
103,30,37
103,30,37
103,30,37
145,16,128
145,16,128
145,16,128
145,16,128
145,16,128
168,115,82
169,115,82
169,115,82
169,115,82
169,115,82
164,104,92
164,104,92
164,104,92
164,104,92
164,104,92
29,105,66
29,105,66
29,105,66
29,105,66
29,105,66
7,100,81
7,100,81
7,100,81
7,100,81
7,100,81
5,98,69
5,98,69
5,98,69
5,98,69
5,98,69
8,99,101
8,99,101
8,99,101
8,99,101
8,99,101
28,27,137
29,27,138
29,27,138
29,27,138
29,27,138
26,17,88
26,17,88
26,17,88
26,17,88
26,17,88
20,29,143
20,29,143
20,29,143
20,29,143
20,29,143
11,25,117
11,25,117
11,25,117
11,25,117
11,25,117
113,23,74
113,23,74
113,23,74
113,23,74
113,23,74
16,103,161
16,103,161
16,103,161
16,103,161
16,103,161
17,102,162
17,102,162
17,102,162
17,102,162
17,102,162
17,100,164
17,100,164
17,100,164
17,100,164
17,100,164
18,99,164
18,99,164
18,99,164
18,99,164
18,99,164
17,98,156
17,98,156
17,98,156
17,98,156
17,98,156
27,16,231
27,16,232
27,16,232
27,16,232
27,16,232
31,20,210
31,20,210
31,20,210
31,20,210
31,20,210
37,15,100
37,15,100
37,15,100
37,15,100
37,15,100
100,10,65
100,10,65
100,10,65
100,10,65
100,10,65
76,7,67
76,7,67
76,7,67
76,7,67
76,7,67
13,35,164
13,35,164
13,35,164
13,35,164
13,35,164
15,31,173
15,31,173
15,31,173
15,31,173
15,31,173
11,42,185
11,42,185
11,42,185
11,42,185
11,42,185
15,36,175
15,36,175
15,36,175
15,36,175
15,36,175
22,26,163
22,26,163
22,26,163
22,26,163
22,26,163
16,104,154
16,104,154
16,104,154
16,104,154
16,104,154
17,105,155
17,105,155
17,105,155
17,105,155
17,105,155
16,105,147
16,105,147
16,105,147
16,105,147
16,105,147
12,112,124
12,112,124
12,112,124
12,112,124
12,112,124
10,93,126
10,93,126
10,93,126
10,93,126
10,93,126
5,83,79
5,83,79
5,83,79
5,83,79
5,83,79
4,78,72
4,78,72
4,78,72
4,78,72
4,78,72
4,85,75
4,85,75
4,85,75
4,85,75
4,85,75
57,76,59
57,76,59
57,76,59
57,76,59
57,76,59
6,80,121
6,80,121
6,80,121
6,80,121
6,80,121
18,53,133
18,53,133
18,53,133
18,53,133
18,53,133
18,57,170
18,57,170
18,57,170
18,57,170
18,57,170
12,36,137
12,36,137
12,36,137
12,36,137
12,36,137
12,36,140
12,36,140
12,36,140
12,36,140
12,36,140
11,58,126
11,58,126
11,58,126
11,58,126
11,58,126
16,106,138
16,106,139
16,106,139
16,106,139
16,106,139
13,94,104
13,94,104
13,94,104
13,94,104
13,94,104
112,36,34
112,36,34
112,36,34
112,36,34
112,36,34
159,16,124
159,16,124
159,16,124
159,16,124
159,16,124
169,111,81
169,111,81
169,111,81
169,111,81
169,111,81
175,114,87
176,115,87
176,115,87
176,115,87
176,115,87
113,103,73
113,103,73
113,103,73
113,103,73
113,103,73
6,100,74
5,100,74
5,100,74
5,100,74
5,100,74
5,94,75
5,94,75
5,94,75
5,94,75
5,94,75
7,96,96
7,96,96
7,96,96
7,96,96
7,96,96
31,28,138
31,28,138
31,28,138
31,28,138
31,28,138
32,14,87
32,14,87
32,14,87
32,14,87
32,14,87
19,26,141
19,26,141
19,26,141
19,26,141
19,26,141
18,22,115
18,22,115
18,22,115
18,22,115
18,22,115
65,23,74
65,23,74
65,23,74
65,23,74
65,23,74
15,101,161
15,101,161
15,101,161
15,101,161
15,101,161
17,100,162
17,100,162
17,100,162
17,100,162
17,100,162
16,100,166
16,100,166
16,100,166
16,100,166
16,100,166
16,98,165
16,98,165
16,98,165
16,98,165
16,98,165
17,99,140
17,99,140
17,99,140
17,99,140
17,99,140
27,16,231
27,16,231
27,16,231
27,16,231
27,16,231
31,19,206
31,19,206
31,19,206
31,19,206
31,19,206
69,13,96
69,13,96
69,13,96
69,13,96
69,13,96
138,13,67
139,13,67
139,13,67
139,13,67
139,13,67
76,8,73
76,8,73
76,8,73
76,8,73
76,8,73
13,36,164
13,36,165
13,36,165
13,36,165
13,36,165
17,35,174
17,35,174
17,35,174
17,35,174
17,35,174
13,41,185
13,41,185
13,41,185
13,41,185
13,41,185
16,37,173
16,37,173
16,37,173
16,37,173
16,37,173
21,25,163
21,25,163
21,25,163
21,25,163
21,25,163
16,101,152
17,101,153
17,101,153
17,101,153
17,101,153
16,104,155
16,104,155
16,104,155
16,104,155
16,104,155
17,106,147
17,106,147
17,106,147
17,106,147
17,106,147
12,114,114
12,114,114
12,114,114
12,114,114
12,114,114
11,88,123
11,88,123
11,88,123
11,88,123
11,88,123
3,81,73
3,81,73
3,81,73
3,81,73
3,81,73
9,77,68
9,77,68
9,77,68
9,77,68
9,77,68
6,85,77
6,85,77
6,85,77
6,85,77
6,85,77
38,72,63
38,72,63
38,72,63
38,72,63
38,72,63
7,81,128
7,81,128
7,81,128
7,81,128
7,81,128
17,49,132
17,49,133
17,49,133
17,49,133
17,49,133
18,57,170
18,57,170
18,57,170
18,57,170
18,57,170
13,35,136
13,35,136
13,35,136
13,35,136
13,35,136
12,37,141
12,37,141
12,37,141
12,37,141
12,37,141
11,57,127
11,57,127
11,57,127
11,57,127
11,57,127
16,106,137
16,106,138
16,106,138
16,106,138
16,106,138
13,92,98
13,91,98
13,91,98
13,91,98
13,91,98
103,40,36
103,40,36
103,40,36
103,40,36
103,40,36
137,15,123
137,15,123
137,15,123
137,15,123
137,15,123
171,111,79
171,111,79
171,111,79
171,111,79
171,111,79
169,114,73
169,114,73
169,114,73
169,114,73
169,114,73
131,97,85
131,97,85
131,97,85
131,97,85
131,97,85
6,101,74
6,101,74
6,101,74
6,101,74
6,101,74
8,99,77
8,99,77
8,99,77
8,99,77
8,99,77
8,99,96
8,99,96
8,99,96
8,99,96
8,99,96
28,28,137
28,28,137
28,28,137
28,28,137
28,28,137
26,19,88
26,19,88
26,19,88
26,19,88
26,19,88
19,28,143
19,28,143
19,28,143
19,28,143
19,28,143
40,23,117
41,23,117
41,23,117
41,23,117
41,23,117
129,21,74
129,21,74
129,21,74
129,21,74
129,21,74
16,104,160
16,104,161
16,104,161
16,104,161
16,104,161
17,102,162
17,102,162
17,102,162
17,102,162
17,102,162
16,101,167
16,101,167
16,101,167
16,101,167
16,101,167
17,99,163
17,99,163
17,99,163
17,99,163
17,99,163
17,93,123
17,93,123
17,93,123
17,93,123
17,93,123
28,16,231
28,16,232
28,16,232
28,16,232
28,16,232
30,19,205
30,19,205
30,19,205
30,19,205
30,19,205
62,14,99
63,14,99
63,14,99
63,14,99
63,14,99
114,15,69
114,15,69
114,15,69
114,15,69
114,15,69
116,10,75
116,10,75
116,10,75
116,10,75
116,10,75
14,35,165
14,35,165
14,35,165
14,35,165
14,35,165
17,35,175
17,35,175
17,35,175
17,35,175
17,35,175
12,42,185
12,42,185
12,42,185
12,42,185
12,42,185
19,37,174
19,37,174
19,37,174
19,37,174
19,37,174
21,27,164
21,27,164
21,27,164
21,27,164
21,27,164
16,100,153
16,100,153
16,100,153
16,100,153
16,100,153
16,103,155
16,103,155
16,103,155
16,103,155
16,103,155
16,105,147
16,105,147
16,105,147
16,105,147
16,105,147
11,111,108
11,111,108
11,111,108
11,111,108
11,111,108
11,86,115
11,86,116
11,86,116
11,86,116
11,86,116
12,78,67
12,78,67
12,78,67
12,78,67
12,78,67
28,70,69
28,70,69
28,70,69
28,70,69
28,70,69
8,77,75
8,77,75
8,77,75
8,77,75
8,77,75
25,72,64
25,72,64
25,72,64
25,72,64
25,72,64
7,77,129
7,77,129
7,77,129
7,77,129
7,77,129
18,52,133
18,52,134
18,52,134
18,52,134
18,52,134
17,57,171
17,57,171
17,57,171
17,57,171
17,57,171
14,34,136
14,34,136
14,34,136
14,34,136
14,34,136
18,37,141
18,37,141
18,37,141
18,37,141
18,37,141
8,58,126
8,59,126
8,59,126
8,59,126
8,59,126
16,103,137
16,103,137
16,103,137
16,103,137
16,103,137
13,92,96
13,92,96
13,92,96
13,92,96
13,92,96
122,36,38
122,35,38
122,35,38
122,35,38
122,35,38
144,17,122
145,17,122
145,17,122
145,17,122
145,17,122
172,121,77
172,121,77
172,121,77
172,121,77
172,121,77
135,107,68
136,107,68
136,107,68
136,107,68
136,107,68
157,95,90
157,95,90
157,95,90
157,95,90
157,95,90
4,95,74
3,95,74
3,95,74
3,95,74
3,95,74
7,98,80
7,98,80
7,98,80
7,98,80
7,98,80
7,97,97
7,97,97
7,97,97
7,97,97
7,97,97
28,28,137
28,28,138
28,28,138
28,28,138
28,28,138
24,20,89
24,20,89
24,20,89
24,20,89
24,20,89
23,28,141
23,28,142
23,28,142
23,28,142
23,28,142
11,22,118
11,22,118
11,22,118
11,22,118
11,22,118
75,22,75
75,22,75
75,22,75
75,22,75
75,22,75
16,102,160
16,103,160
16,103,160
16,103,160
16,103,160
16,102,163
16,102,163
16,102,163
16,102,163
16,102,163
17,99,166
17,99,166
17,99,166
17,99,166
17,99,166
17,102,164
17,102,164
17,102,164
17,102,164
17,102,164
16,88,114
16,88,114
16,88,114
16,88,114
16,88,114
29,15,231
29,15,231
29,15,231
29,15,231
29,15,231
30,19,202
30,19,202
30,19,202
30,19,202
30,19,202
39,13,99
39,13,99
39,13,99
39,13,99
39,13,99
130,15,69
130,15,69
130,15,69
130,15,69
130,15,69
75,7,74
75,7,74
75,7,74
75,7,74
75,7,74
12,37,165
12,37,165
12,37,165
12,37,165
12,37,165
17,33,174
17,33,174
17,33,174
17,33,174
17,33,174
15,40,184
15,40,184
15,40,184
15,40,184
15,40,184
14,38,175
14,38,175
14,38,175
14,38,175
14,38,175
23,27,164
23,27,164
23,27,164
23,27,164
23,27,164
16,102,154
16,102,154
16,102,154
16,102,154
16,102,154
16,103,154
16,103,154
16,103,154
